Ano;Mes;Categoria;Sub-categoria;Producto;Pais;Cadena;Marca;Marca_propia;Peso_Volumen;Promocion;Precio_Normal;Precio_Oferta
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas (4 un);Argentina;Jumbo;Swift;0;0,32;0;ARS429,51;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas (4 un);Portugal;Continente;Carnalentejana;0;0,465;1;€5,99;€4,79
2022;Febrero;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas (4 un);Portugal;Continente;Carnalentejana;0;0,465;1;€5,99;€4,79
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas (4 un);UK;Sainsbury’s;Birds Eye;0;0,454;0;£3,00;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas (4 un);UK;Sainsbury’s;Birds Eye;0;0,454;1;£3,15;£3,13
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas (4 un);UK;Sainsbury’s;Sainsbury’s;1;0,454;0;£2,75;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas (4 un);UK;Sainsbury’s;Sainsbury’s;1;0,680;0;£4,75;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas (4 un);UK;Tesco;Birds Eye;0;0,227;0;£1,85;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas (4 un);UK;Tesco;Birds Eye;0;0,227;0;£1,79;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas (4 un);UK;Tesco;Tesco Finest;1;0,454;1;£3,50;£3,00
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas (4 un);UK;Tesco;Tesco Finest;1;0,454;1;£3,50;£3,45
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas (8 un);Portugal;Continente;Iglo;0;0,640;0;€4,99;
2022;Febrero;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas (8 un);Portugal;Continente;Iglo;0;0,640;0;€4,99;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas (8 un);UK;Sainsbury’s;J. James & Family;0;0,397;0;£1,35;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas (8 un);UK;Sainsbury’s;J. James & Family;0;0,397;0;£1,50;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas (8 un);UK;Tesco;Tesco;0;0,454;0;£2,50;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas (8 un);UK;Tesco;Tesco;0;0,454;0;£2,50;
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas angus gruesa;España;Mercadona;;1;0,360;0;€4,28;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas angus gruesa;España;Mercadona;;1;0,360;0;€4,28;
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas gruesas;España;Mercadona;;1;0,360;0;€3,00;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas gruesas;España;Mercadona;;1;0,360;0;€2,79;
2021;Octubre;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas light;Chile;Jumbo;La Crianza;0;0,100;1;$879;$590
2021;Octubre;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas light;Chile;Lider;La Crianza;0;0,150;0;$1.190;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas light (4 un);Argentina;Carrefour;214;0;0,320;0;ARS363,00;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas light (4 un);Argentina;Carrefour;214;0;0,320;0;ARS363,00;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas light (4 un);Argentina;Carrefour;Good Mark;0;0,320;0;ARS421,45;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas light (4 un);Argentina;Carrefour;Good Mark;0;0,320;0;ARS421,45;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas light (4 un);Argentina;Carrefour;Swift;0;0,320;0;ARS419,10;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas light (4 un);Argentina;Carrefour;Swift;0;0,320;0;ARS461,01;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas pollo (4 un);Portugal;Pingo Doce;Pingo Doce;1;0,320;0;€2,17;
2022;Febrero;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas pollo (4 un);Portugal;Pingo Doce;Pingo Doce;1;0,320;0;€2,17;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas res (4 un);Portugal;Pingo Doce;Pingo Doce;1;0,320;0;€2,49;
2022;Febrero;Carne, aves y sucedáneos de la carne;Procesados de carne;Hamburguesas res (4 un);Portugal;Pingo Doce;Pingo Doce;1;0,320;0;€2,49;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchicha alemana frasco (8 un);Portugal;Pingo Doce;Pingo Doce;1;0,400;0;€3,99;
2022;Febrero;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchicha alemana frasco (8 un);Portugal;Pingo Doce;Pingo Doce;1;0,400;0;€3,99;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchicha Frankfurt (10 un);Portugal;Continente;Continente;1;0,380;0;€0,86;
2022;Febrero;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchicha Frankfurt (10 un);Portugal;Continente;Continente;1;0,380;0;€0,86;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchicha Frankfurt (8 un);Portugal;Continente;Izidoro;0;0,350;0;€1,75;
2022;Febrero;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchicha Frankfurt (8 un);Portugal;Continente;Izidoro;0;0,350;0;€1,75;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchicha parrillera;Argentina;Jumbo;Campo Austral;0;1;0;ARS675,00;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchicha parrillera;Argentina;Jumbo;Catter Meat;0;0,4;0;ARS339,00;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchicha parrillera;Argentina;Jumbo;Doina;0;0,3;0;ARS515,90;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchicha parrillera;Argentina;Jumbo;Paladini;0;1;0;ARS1.095,00;
2022;Febrero;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Chile;Jumbo;Llanquihue;0;0,250;0;$2.449;
2022;Febrero;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Chile;Lider;Llanquihue;0;0,500;0;$4.390;
2022;Febrero;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Chile;Lider;Llanquihue;0;0,250;0;$2.290;
2022;Febrero;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Chile;Lider;San Jorge;0;1,000;1;$2.590;$2.250
2022;Febrero;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Chile;Lider;San Jorge;0;0,250;0;$690;
2022;Febrero;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Chile;Lider;Winter;0;0,900;0;$1.990;
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Colombia;Éxito;Ekono;1;0,500;0;$7.250;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Colombia;Éxito;Ekono;1;0,500;0;$7.250;
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Colombia;Éxito;Ranchera;0;0,480;1;$15.600;$12.480
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Colombia;Éxito;Ranchera;0;0,480;0;$15.600;
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Colombia;Éxito;Zenu;0;0,450;1;$9.050;$7.240
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Colombia;Éxito;Zenu;0;0,450;0;$9.050;
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Colombia;Olímpica;Cunit;0;0,500;0;$8.450;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Colombia;Olímpica;Cunit;0;0,500;1;$8.450;$8.366
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Colombia;Olímpica;Olímpica;1;0,500;0;$4.800;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Colombia;Olímpica;Olímpica;1;0,500;0;$4.800;
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Colombia;Olímpica;Ranchera;0;0,480;0;$14.950;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Colombia;Olímpica;Ranchera;0;0,480;0;$16.445;
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Colombia;Olímpica;Rica;0;0,500;0;$6.650;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Colombia;Olímpica;Rica;0;0,500;1;$6.650;$6.584
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Colombia;Olímpica;Zenu;0;0,480;0;$9.550;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Colombia;Olímpica;Zenu;0;0,480;0;$9.550;
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;España;Carrefour;Oscar Mayer;0;0,200;0;€0,99;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;España;Carrefour;Oscar Mayer;0;0,200;0;€0,99;
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Perú;Metro;Braedt;0;0,250;0;6,40;
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Perú;Metro;Braedt;0;0,500;0;12,30;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Perú;Metro;Braedt;0;0,250;0;6,40;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Perú;Metro;Braedt;0;0,500;1;12,30;11,93
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Perú;Metro;Casa Europa;0;0,250;0;8,50;
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Perú;Metro;Casa Europa;0;0,500;0;15,90;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Perú;Metro;Casa Europa;0;0,250;0;8,16;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Perú;Metro;Casa Europa;0;0,500;0;15,90;
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Perú;Metro;Otto Kunz;0;0,250;0;7,20;
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Perú;Metro;Otto Kunz;0;0,750;1;17,20;16,00
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Perú;Metro;Otto Kunz;0;0,250;1;7,20;6,98
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Perú;Metro;Otto Kunz;0;0,750;1;17,20;16,68
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Perú;Plaza Vea;Bell’s;1;0,500;1;11,69;10,52
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Perú;Plaza Vea;Bell’s;1;0,500;1;11,69;10,75
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Perú;Plaza Vea;Braedt;0;0,250;1;6,40;5,76
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Perú;Plaza Vea;Braedt;0;0,500;1;12,30;11,07
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Perú;Plaza Vea;Braedt;0;0,250;1;6,40;5,89
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Perú;Plaza Vea;Braedt;0;0,500;1;12,30;11,32
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Perú;Plaza Vea;Otto Kunz;0;0,250;1;17,20;15,48
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas;Perú;Plaza Vea;Otto Kunz;0;0,250;1;17,20;15,82
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (10 un);Argentina;Carrefour;Carrefour;1;0,375;1;ARS163,00;ARS148,33
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (10 un);Argentina;Carrefour;Carrefour;1;0,375;1;ARS163,00;ARS157,46
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (10 un);UK;Sainsbury’s;Herta;0;0,350;0;£2,20;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (10 un);UK;Sainsbury’s;Herta;0;0,350;0;£2,27;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (12 un);Argentina;Carrefour;214;0;0,450;1;ARS221,50;ARS166,13
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (12 un);Argentina;Carrefour;214;0;0,450;1;ARS221,50;ARS213,97
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (12 un);Argentina;Carrefour;Paty Viena;0;0,450;0;ARS229,00;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (12 un);Argentina;Carrefour;Paty Viena;0;0,450;0;ARS229,00;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (12 un);Argentina;Carrefour;Swift;0;0,450;0;ARS230,00;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (12 un);Argentina;Carrefour;Swift;0;0,450;0;ARS253,00;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (12 un);Argentina;Carrefour;Vieníssima;0;0,450;0;ARS218,50;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (12 un);Argentina;Carrefour;Vieníssima;0;0,450;0;ARS218,50;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (12 un);UK;Sainsbury’s;Richmond;0;0,615;0;£2,90;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (12 un);UK;Sainsbury’s;Richmond;0;0,615;0;£2,90;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (12 un);UK;Tesco;Richmond;0;0,615;0;£2,85;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (12 un);UK;Tesco;Richmond;0;0,615;0;£2,85;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (12 un);UK;Tesco;Riverway;0;0,681;0;£4,00;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (12 un);UK;Tesco;Riverway;0;0,681;0;£4,00;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (12 un);UK;Tesco;Tesco British;1;0,681;0;£2,30;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (12 un);UK;Tesco;Tesco British;1;0,681;0;£2,30;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (8 un);UK;Sainsbury’s;Sainsbury’s;1;0,454;0;£1,70;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (8 un);UK;Sainsbury’s;Sainsbury’s;1;0,454;0;£1,62;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (8 un);UK;Tesco;Walls;0;0,410;0;£2,25;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas (8 un);UK;Tesco;Walls;0;0,410;0;£2,25;
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas cocidas;España;Mercadona;Campofrío;0;0,170;0;€0,79;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas cocidas;España;Mercadona;Campofrío;0;0,170;0;€0,79;
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas cocidas;España;Mercadona;Hacendado;1;0,400;0;€1,16;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas cocidas;España;Mercadona;Hacendado;1;0,400;0;€1,11;
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas cocidas;España;Mercadona;Oscar Mayer;0;0,275;0;€1,49;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas cocidas;España;Mercadona;Oscar Mayer;0;0,275;0;€1,45;
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas cocidas;España;Mercadona;Schara;0;0,340;0;€3,29;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas cocidas;España;Mercadona;Schara;0;0,340;0;€3,29;
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas Frankfurt;España;Carrefour;Campofrío;0;0,560;0;€1,69;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas Frankfurt;España;Carrefour;Campofrío;0;0,560;0;€1,69;
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas Frankfurt;España;Carrefour;Carrefour;1;0,680;0;€1,35;
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas Frankfurt;España;Carrefour;Carrefour;1;0,680;0;€1,35;
2021;Noviembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas Frankfurt;España;Carrefour;El Pozo;0;0,170;1;€2,09;€2,00
2022;Marzo;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas Frankfurt;España;Carrefour;El Pozo;0;0,170;1;€2,09;€2,03
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas frankfurt (10 un);Portugal;Continente;Nobre;0;0,380;1;€1,59;€1,34
2022;Febrero;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas frankfurt (10 un);Portugal;Continente;Nobre;0;0,380;1;€1,59;€1,34
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas parrillera;Argentina;Jumbo;Campo Austral;0;1;0;ARS675,00;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas parrillera;Argentina;Jumbo;Catter Meat;0;0,4;0;ARS339,00;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas parrillera;Argentina;Jumbo;Doina;0;0,3;0;ARS469,00;
2021;Diciembre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas parrillera;Argentina;Jumbo;Paladini;0;1;0;ARS1.095,00;
2021;Octubre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas sureña;Chile;Jumbo;PF;0;1,000;0;$2.899;
2021;Octubre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas sureña;Chile;Jumbo;Receta del Abuelo;0;0,500;1;$3.449;$3.029
2021;Octubre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas sureña;Chile;Jumbo;San Jorge;0;1,000;1;$2.999;$2.549
2021;Octubre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas sureña;Chile;Lider;Lider;1;1,000;0;$2.450;
2021;Octubre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas sureña;Chile;Lider;PF;0;1,000;0;$2.690;
2021;Octubre;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas sureña;Chile;Lider;San Jorge;0;1,000;0;$2.790;
2022;Febrero;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas sureñas;Chile;Jumbo;PF;0;1,000;0;$2.959;
2022;Febrero;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas sureñas;Chile;Jumbo;Receta del Abuelo;0;0,500;0;$3.449;
2022;Febrero;Carne, aves y sucedáneos de la carne;Procesados de carne;Salchichas sureñas;Chile;Jumbo;San Jorge;0;1,000;1;$2.999;$2.599
2021;Noviembre;Cereales de desayuno;Avena;Avena;Colombia;Olímpica;Medalla de Oro;0;0,400;0;$2.450;
2022;Marzo;Cereales de desayuno;Avena;Avena;Colombia;Olímpica;Medalla de Oro;0;0,400;0;$2.450;
2021;Noviembre;Cereales de desayuno;Avena;Avena;Colombia;Olímpica;Olímpica;1;0,500;0;$3.450;
2022;Marzo;Cereales de desayuno;Avena;Avena;Colombia;Olímpica;Olímpica;1;0,500;0;$3.450;
2021;Noviembre;Cereales de desayuno;Avena;Avena;Colombia;Olímpica;Quaker;0;0,960;0;$8.240;
2022;Marzo;Cereales de desayuno;Avena;Avena;Colombia;Olímpica;Quaker;0;0,960;0;$8.240;
2021;Noviembre;Cereales de desayuno;Avena;Avena;España;Carrefour;Carrefour;1;0,500;0;€0,70;
2022;Marzo;Cereales de desayuno;Avena;Avena;España;Carrefour;Carrefour;1;0,500;0;€0,70;
2021;Noviembre;Cereales de desayuno;Avena;Avena;España;Carrefour;Quaker;0;0,500;1;€2,29;€2,15
2022;Marzo;Cereales de desayuno;Avena;Avena;España;Carrefour;Quaker;0;0,500;1;€2,29;€1,92
2021;Diciembre;Cereales de desayuno;Avena;Avena;UK;Sainsbury’s;Mornflake Mighty Oats;0;0,750;0;£2,50;
2021;Noviembre;Cereales de desayuno;Avena;Avena copos;España;Mercadona;Brüggen;0;0,500;0;€0,70;
2022;Marzo;Cereales de desayuno;Avena;Avena copos;España;Mercadona;Brüggen;0;0,500;0;€0,70;
2021;Diciembre;Cereales de desayuno;Avena;Avena en copos;Portugal;Pingo Doce;Pingo Doce;1;0,600;0;€0,69;
2021;Diciembre;Cereales de desayuno;Avena;Avena en copos;Portugal;Pingo Doce;Pingo Doce;1;0,400;0;€0,69;
2022;Febrero;Cereales de desayuno;Avena;Avena en copos;Portugal;Pingo Doce;Pingo Doce;1;0,600;0;€0,69;
2022;Febrero;Cereales de desayuno;Avena;Avena en copos;Portugal;Pingo Doce;Pingo Doce;1;0,400;0;€0,69;
2021;Diciembre;Cereales de desayuno;Avena;Avena gachas;UK;Tesco;Grower Harvest;0;1,000;0;£0,75;
2022;Marzo;Cereales de desayuno;Avena;Avena gachas;UK;Tesco;Grower Harvest;0;1,000;0;£0,75;
